data;

#param C = 5;

#Datos
param A: 1 2 :=
1	0.316666667	0.126666667
2	0.583333333	0.133333333
3	0.433333333	0.286666667
4	0.45	0.38
5	0.316666667	0.506666667
6	0.45	0.386666667
7	0.45	0.56
8	0.533333333	1
9	0.416666667	0.22
10	0.583333333	0.433333333
11	0.433333333	0.533333333
12	0.433333333	0.346666667
13	0.333333333	0.573333333
14	0.533333333	0.12
15	0.3	0.546666667
16	0.483333333	0.533333333
17	0.783333333	0.166666667
18	0.75	0.173333333
19	0.766666667	0.186666667
20	0.8	0.193333333
21	0.75	0.146666667
22	0.783333333	0.326666667
23	0.8	0.273333333
24	0.75	0.146666667
25	0.766666667	0.153333333
26	0.783333333	0.133333333
27	0.816666667	0.186666667
28	0.783333333	0.2
29	0.483333333	0.286666667
30	0.516666667	0.12
31	0.516666667	0.493333333
32	0.45	0.913333333
33	0.35	0.106666667
34	0.466666667	0.293333333
35	0.45	0.6
36	0.583333333	0.18
37	0.55	0.186666667
38	0.5	0.326666667
39	0.433333333	0.48
40	0.45	0.206666667
41	0.45	0.113333333
42	0.55	0.34
43	0.583333333	0.72
44	0.5	0.1
45	0.466666667	0.56
46	0.383333333	0.133333333
47	0.416666667	0.526666667
48	0.45	0.36
49	0.5	0.9
50	0.516666667	0.593333333
51	0.4	0.213333333
52	0.3	0.293333333
53	0.483333333	0.553333333
54	0.583333333	0.153333333
55	0.45	0.386666667
56	0.4	0.366666667
57	0.383333333	0.32
58	0.466666667	0.526666667
59	0.366666667	0.12
60	0.533333333	0.78
61	0.45	0.133333333
62	0.416666667	0.58
63	0.383333333	0.44
64	0.533333333	0.8
65	0.983333333	0.553333333
66	0.4	0.386666667
67	0.4	0.126666667
68	0.383333333	0.546666667
69	0.366666667	0.42
70	0.516666667	0.453333333
71	0.416666667	0.533333333
72	0.4	0.18
73	0.333333333	0.153333333
74	0.55	0.753333333
75	0.533333333	0.12
76	0.566666667	0.746666667
77	0.3	0.346666667
78	0.366666667	0.18
79	0.466666667	0.58
80	0.433333333	0.113333333
81	0.5	0.533333333
82	0.65	0.28
83	0.333333333	0.326666667
84	0.583333333	0.586666667
85	0.5	0.413333333
86	0.516666667	0.786666667
87	0.4	0.366666667
88	0.466666667	0.566666667
89	0.433333333	0.54
90	0.583333333	0.333333333
91	0.366666667	0.54
92	0.5	0.773333333
93	0.433333333	0.1
94	0.483333333	0.186666667
95	0.483333333	0.553333333
96	0.583333333	0.293333333
97	0.583333333	0.166666667
98	0.466666667	0.82
99	0.583333333	0.486666667
100	0.466666667	0.246666667
101	0.45	0.586666667
102	0.466666667	0.393333333
103	0.533333333	0.573333333
104	0.55	0.993333333
105	0.316666667	0.14
106	0.35	0.48
107	0.433333333	0.233333333
108	0.45	0.593333333
109	0.433333333	0.573333333
110	0.633333333	0.533333333
111	0.65	0.473333333
112	0.616666667	0.473333333
113	0.633333333	0.406666667
114	0.616666667	0.366666667
115	0.7	0.533333333
116	0.666666667	0.38
117	0.583333333	0.5
118	0.6	0.346666667
119	0.666666667	0.393333333
120	0.683333333	0.393333333
121	0.6	0.5
122	0.616666667	0.48
123	0.666666667	0.5
124	0.583333333	0.353333333
125	0.683333333	0.34
126	0.65	0.406666667
127	0.7	0.433333333
128	0.433333333	0.213333333
129	0.5	0.113333333
130	0.433333333	0.56
131	0.516666667	0.386666667
132	0.55	0.206666667
133	0.5	0.58
134	0.35	0.453333333
135	0.466666667	0.366666667
136	0.383333333	0.42
137	0.333333333	0.546666667
138	0.5	0.713333333
139	0.466666667	0.393333333
140	0.316666667	0.166666667
141	0.316666667	0.566666667
142	0.3	0.453333333
143	0.583333333	0.393333333
144	0.5	0.593333333
145	0.566666667	0.166666667
146	0.4	0.593333333
147	0.45	0.64
148	0.683333333	0.2
149	0.483333333	0.406666667
150	0.333333333	0.493333333
151	0.433333333	0.1
152	0.683333333	0.3
153	0.516666667	0.506666667
154	0.6	0.333333333
155	0.666666667	0.313333333
156	0.516666667	0.1
157	0.766666667	0.393333333
158	0.483333333	0.5
159	0.433333333	0.2
160	0.533333333	0.9
161	0.533333333	0.666666667
162	0.416666667	0.6
163	0.616666667	0.22
164	0.583333333	0.253333333
165	0.55	0.46
166	0.3	0.573333333
167	0.366666667	0.366666667
168	0.583333333	0.473333333
169	0.483333333	0.986666667
170	0.483333333	0.313333333
171	0.35	0.586666667
172	0.566666667	0.766666667
173	0.433333333	0.786666667
174	0.566666667	0.286666667
175	0.566666667	0.48
176	0.383333333	0.186666667
177	0.583333333	0.313333333
178	0.416666667	0.146666667
179	0.4	0.153333333
180	0.516666667	0.226666667
181	0.433333333	0.106666667
182	0.516666667	0.473333333
183	0.533333333	0.78
184	0.55	0.286666667
185	0.55	0.4
186	0.516666667	0.44
187	0.333333333	0.546666667
188	0.55	0.273333333
189	0.583333333	0.48
190	0.466666667	0.213333333
191	0.4	0.56
192	0.316666667	0.173333333
193	0.483333333	0.286666667
194	0.316666667	0.466666667
195	0.466666667	0.593333333
196	0.566666667	0.286666667
197	0.5	0.526666667
198	0.333333333	0.24
199	0.433333333	0.533333333
200	0.583333333	0.146666667
201	0.583333333	0.26
202	0.816666667	0.493333333
203	0.65	0.893333333
204	0.683333333	0.473333333
205	0.966666667	0.673333333
206	0.783333333	0.313333333
207	0.916666667	0.866666667
208	0.866666667	0.76
209	0.666666667	0.946666667
210	0.766666667	0.146666667
211	0.8	0.64
212	0.866666667	1
213	0.983333333	0.28
214	0.583333333	0.386666667
215	0.783333333	0.286666667
216	1	0.72
217	0.816666667	0.433333333
218	0.666666667	0.52
219	0.766666667	0.64
220	0.983333333	0.953333333
221	0.683333333	0.533333333
222	0.583333333	0.606666667
223	0.616666667	0.96
224	1	0.68
225	0.583333333	0.4
226	0.616666667	0.353333333
227	0.6	0.84
228	0.933333333	0.886666667
229	0.666666667	0.48
230	0.7	0.533333333
231	0.583333333	0.98
232	0.65	0.28
233	0.666666667	0.713333333
234	0.816666667	0.573333333
235	0.633333333	0.746666667
236	0.766666667	0.526666667
237	0.666666667	0.38
238	0.616666667	0.533333333
239	0.766666667	0.546666667
240	0.883333333	0.953333333
241	0.7	0.993333333
242	0.633333333	0.393333333
243	0.833333333	0.586666667
244	0.933333333	0.693333333
245	0.683333333	0.48
246	0.85	0.973333333
247	0.583333333	0.333333333
248	0.95	0.813333333
249	0.683333333	0.346666667
250	0.583333333	0.646666667
251	0.733333333	0.26
252	0.616666667	0.346666667
253	0.8	0.893333333
254	0.616666667	0.973333333
255	0.833333333	0.293333333
256	0.866666667	0.6
257	0.683333333	0.48
258	0.666666667	0.38
259	0.966666667	0.633333333
260	0.75	0.873333333
261	0.583333333	0.513333333
262	0.6	0.96
263	0.916666667	0.833333333
264	0.583333333	0.48
265	0.8	0.6
266	0.7	0.72
267	0.666666667	0.5
268	0.616666667	0.493333333
269	0.783333333	0.96
270	0.666666667	0.406666667
271	0.716666667	0.886666667
272	0.983333333	0.506666667
273	1	0.28
274	0.65	0.706666667
275	0.95	0.173333333
276	0.95	0.493333333
277	0.633333333	0.473333333
278	0.816666667	0.586666667
279	0.866666667	0.253333333
280	0.833333333	0.24
281	0.983333333	0.586666667
282	0.583333333	0.406666667
283	0.616666667	0.466666667
284	0.866666667	0.14
285	0.8	0.94
286	0.616666667	0.62
287	0.616666667	0.413333333
288	0.8	0.92
289	0.683333333	0.526666667
290	0.616666667	0.52
291	0.65	0.893333333
292	0.816666667	0.593333333
293	0.916666667	0.26
294	0.616666667	0.513333333
295	0.583333333	0.38
296	0.6	0.42
297	0.7	0.486666667
298	0.716666667	0.746666667
299	0.75	0.526666667
300	0.766666667	0.78
301	0.966666667	0.253333333
302	0.8	0.493333333
303	0.616666667	0.913333333
304	0.616666667	0.526666667
305	0.666666667	0.4
306	0.7	0.36
307	0.85	0.893333333
308	0.783333333	0.753333333
309	0.6	0.833333333
310	0.633333333	0.333333333
311	0.7	0.466666667
312	0.65	0.64
313	0.633333333	0.333333333
314	0.816666667	0.94
315	0.65	0.526666667
316	0.65	0.5
317	0.9	0.693333333
318	0.583333333	0.366666667
319	0.75	0.213333333
320	0.6	0.4
321	0.866666667	0.92
322	0.883333333	0.546666667
323	0.683333333	0.346666667
324	0.8	0.2
325	0.8	0.873333333
326	0.683333333	0.4
327	0.683333333	0.48
328	0.7	0.5
329	0.6	0.786666667
330	0.783333333	0.713333333
331	0.633333333	0.34
332	0.8	0.793333333
333	0.7	0.433333333
334	0.666666667	0.433333333
335	0.95	0.4
336	0.6	0.36
337	0.966666667	0.96
338	0.583333333	0.526666667
339	0.633333333	0.366666667
340	0.65	0.813333333
341	0.883333333	0.693333333
342	0.583333333	0.5
343	0.633333333	0.433333333
344	0.783333333	0.34
345	0.783333333	0.7
346	0.683333333	0.42
347	0.883333333	0.48
348	0.9	0.72
349	0.65	0.513333333
350	0.633333333	0.406666667
351	0.633333333	0.753333333
352	0.616666667	0.5
353	0.7	0.6
354	0.616666667	0.38
355	0.6	0.66
356	1	0.226666667
357	0.9	0.466666667
358	0.683333333	0.48
359	0.666666667	0.473333333
360	0.7	0.36
361	0.716666667	0.86
362	0.883333333	0.226666667
363	0.783333333	0.333333333
364	0.7	0.526666667
365	0.7	0.693333333
366	0.983333333	0.193333333
367	0.966666667	0.313333333
368	0.766666667	0.586666667
369	0.633333333	0.473333333
370	0.9	0.173333333
371	1	0.306666667
372	1	0.553333333
373	0.65	0.486666667
374	0.983333333	0.866666667
375	0.616666667	0.533333333
376	0.766666667	0.213333333
377	0.766666667	0.493333333
378	0.7	0.353333333
379	0.683333333	0.58
380	0.966666667	0.153333333
381	0.7	0.426666667
382	0.8	0.22
383	0.733333333	0.926666667
384	0.816666667	0.186666667
385	0.95	0.22
386	0.933333333	0.4
387	0.816666667	0.26
388	0.65	0.473333333
389	0.783333333	0.226666667
390	0.8	0.233333333
391	0.8	0.22
392	0.783333333	0.153333333
393	0.75	0.3
394	1	0.28
395	0.65	0.393333333
396	0.766666667	0.273333333
397	0.85	0.153333333
398	0.833333333	0.133333333
399	0.6	0.22
400	0.816666667	0.24;

param d :=
1	-1
2	-1
3	-1
4	-1
5	-1
6	-1
7	-1
8	1
9	-1
10	-1
11	-1
12	-1
13	-1
14	-1
15	-1
16	-1
17	1
18	1
19	1
20	1
21	1
22	1
23	1
24	1
25	1
26	1
27	1
28	1
29	-1
30	-1
31	-1
32	1
33	-1
34	-1
35	-1
36	-1
37	-1
38	-1
39	-1
40	-1
41	-1
42	-1
43	-1
44	-1
45	-1
46	-1
47	-1
48	-1
49	1
50	-1
51	-1
52	-1
53	-1
54	-1
55	-1
56	-1
57	-1
58	-1
59	-1
60	-1
61	-1
62	-1
63	-1
64	1
65	-1
66	-1
67	-1
68	-1
69	-1
70	-1
71	-1
72	-1
73	-1
74	-1
75	-1
76	1
77	-1
78	-1
79	-1
80	-1
81	-1
82	-1
83	-1
84	-1
85	-1
86	1
87	-1
88	-1
89	-1
90	-1
91	-1
92	-1
93	-1
94	-1
95	-1
96	-1
97	-1
98	1
99	-1
100	-1
101	-1
102	-1
103	-1
104	1
105	-1
106	-1
107	-1
108	-1
109	-1
110	-1
111	-1
112	-1
113	-1
114	-1
115	-1
116	-1
117	-1
118	-1
119	-1
120	-1
121	-1
122	-1
123	-1
124	-1
125	-1
126	-1
127	-1
128	-1
129	-1
130	-1
131	-1
132	-1
133	-1
134	-1
135	-1
136	-1
137	-1
138	1
139	-1
140	-1
141	-1
142	-1
143	-1
144	-1
145	-1
146	-1
147	1
148	-1
149	-1
150	-1
151	-1
152	-1
153	-1
154	-1
155	-1
156	-1
157	-1
158	-1
159	-1
160	1
161	1
162	-1
163	-1
164	-1
165	-1
166	-1
167	-1
168	-1
169	1
170	-1
171	-1
172	-1
173	-1
174	-1
175	-1
176	-1
177	-1
178	-1
179	-1
180	-1
181	-1
182	-1
183	1
184	-1
185	-1
186	-1
187	-1
188	-1
189	-1
190	-1
191	-1
192	-1
